7.665036337897259,7.572037556260561,7.45418953071546,7.374995789484602,7.340417825177118,7.315505794004672,7.268421431377589,7.193095726258716,7.106313985961139,7.029387288792854,6.96480656922478,6.892945093678923,6.79877252681004,6.694668763117715,6.607309059039318,6.548911712748389,6.512194560774411,6.487079294526787,6.470584381281796,6.4627645179750175
7.643399920460673,7.553654668831301,7.4468848248688655,7.388674984397086,7.37830308719428,7.369507176729385,7.325893166771596,7.247196692672086,7.157914242266058,7.081760662806253,7.0205533014360295,6.954961860619626,6.869664746441146,6.773464472429653,6.688817466146524,6.627808539044279,6.586958576033703,6.559595636403113,6.543092260051198,6.535915506311353
7.557523734181723,7.483060751293873,7.407200659344578,7.392895851793418,7.428592569991313,7.452140464870723,7.4198593184850825,7.339076705356481,7.245653379452774,7.167367497369995,7.1061036363264325,7.04489942628192,6.969715165114149,6.884552242394411,6.805456353641973,6.743977175312578,6.701141730934477,6.673496349175019,6.657968486959803,6.65153123161649
7.3931316696010025,7.348301531664385,7.32141060381309,7.363776032453081,7.4532132113896665,7.515829822966055,7.501360317547978,7.4222485183135625,7.324009894867833,7.239045027966261,7.171835253828293,7.111132159723784,7.046179094425848,6.97592154071483,6.908793344335596,6.854682366920979,6.817592167048975,6.795391939195441,6.783661055380765,6.778717036684867
7.204599017688766,7.1921951687976975,7.212567386629302,7.300240838386127,7.426648725148933,7.515618948879293,7.51478223961853,7.438060240818317,7.335359554785725,7.2429669493046775,7.170816888194725,7.115535601319289,7.069497399509251,7.025355819483776,6.982388332759834,6.946912386393688,6.924390223468169,6.9138165086637855,6.910023314021962,6.9088283069172025
7.069683241019816,7.077872308997838,7.123021010619131,7.225236875690049,7.355437261909495,7.44451573208606,7.444142578640195,7.367421876575028,7.262796339536463,7.168356721675989,7.10027206813656,7.062102208922397,7.047232793320881,7.041474130411203,7.034906740169204,7.028844936704521,7.0289202241308555,7.035904187645288,7.044976789939384,7.050788001538839
7.021189064012775,7.033686412661867,7.077289580338835,7.1642614075940765,7.270087184300908,7.338495873613164,7.3294021951450175,7.2536268060007245,7.153536263513258,7.066104659416075,7.011531603234069,6.9967544178379395,7.01440814390784,7.0462432176544265,7.07718337027781,7.104737685079869,7.133634970602593,7.165203855916225,7.193653657568994,7.210543934340327
7.035163884452077,7.040975854289468,7.067013243008711,7.123964870024173,7.195471788981845,7.240114634052515,7.226482862183897,7.1610254388591965,7.076754873187182,7.006295566720006,6.969827896635552,6.9736582738536805,7.009516646023108,7.060261400103933,7.1126131211628,7.164767441985795,7.221340892806808,7.281931683732671,7.335746014088624,7.367613956383119
7.067954182848478,7.062284826489937,7.065094409266501,7.089984350853865,7.131089361069422,7.161652806718314,7.157159263180159,7.117522231300198,7.063922147533999,7.020909275273464,7.004250623097341,7.01704380925981,7.05101825171583,7.094105238291245,7.140405727525842,7.194266596746553,7.2636405003636835,7.34644366209149,7.4239994798718705,7.470995163640125
7.084790482746936,7.066566018847972,7.046336988106993,7.043140910535987,7.062038636134885,7.089224730780014,7.105506676662087,7.104064127718624,7.093262333635576,7.08622496111254,7.091089123858624,7.107152701431713,7.126819791379303,7.143419445350432,7.1596130863838,7.1889963863073785,7.2467388916924875,7.332272573713102,7.4207985340102525,7.476912230291044
7.063569872060573,7.036329377019503,7.000426462169811,6.979575706447015,6.986582872601333,7.016571958289566,7.054725818307813,7.090271069690382,7.121334330083251,7.1498153283195425,7.176208762103805,7.1967600153446885,7.203619743489702,7.192222349458473,7.171030095448265,7.162427038747792,7.190032956462677,7.25796267547649,7.340395262643023,7.396211348064892
7.0022476129077855,6.976116479772619,6.942113326082573,6.9233621860195615,6.932868949888082,6.967982792104744,7.017196739719999,7.070982634946997,7.124512780412548,7.174402600901512,7.217312015729169,7.247325240599208,7.25341396133261,7.227841847357133,7.1803606703572465,7.139352836387007,7.134968985720079,7.176286543385064,7.240884818381041,7.288387408962313
6.931568941982944,6.92112681335754,6.9131535468487755,6.921503324994373,6.949135185393949,6.987854193957348,7.028719297018952,7.070197259040501,7.1148471266752615,7.163353958992294,7.213784562759814,7.258151480785491,7.27828990075087,7.25755311711233,7.201912424112997,7.142553651713879,7.114085607549311,7.129481557798377,7.171603047651699,7.206049477204308
6.898163619368767,6.9161924440303215,6.954731094499707,7.009715952970481,7.064766222569201,7.100407774637848,7.111284864506233,7.110963416900873,7.118768717551911,7.147006693528263,7.198373174552273,7.261717405709229,7.307828527059861,7.305682244616868,7.252497883017203,7.180642115906069,7.1306335686722395,7.120488003570801,7.138472541820847,7.15774558604559
6.920830983787298,6.971057933554706,7.061371614655096,7.165904979999578,7.245384637889402,7.268389069951716,7.2358843371462385,7.180760901268855,7.142609630648828,7.147045622142004,7.201106338904766,7.288682445274439,7.366709031983699,7.386196990468398,7.33293455341477,7.241761712903255,7.163931605954989,7.125716857377663,7.119664764253619,7.124187180427818
6.970127180585413,7.042687334507848,7.168097860976999,7.3037683193648615,7.393624551133934,7.399470541578016,7.329860158379657,7.233432186902657,7.164425347340151,7.157550815501196,7.222231217144479,7.336765564987917,7.444425133864771,7.479296777760668,7.417632231286379,7.299804309817862,7.191309265590995,7.127798586739894,7.103271997484006,7.097113521334329
6.994818935267308,7.069409445690747,7.197467023299246,7.333510157490855,7.419039553393754,7.416635760464928,7.338099484191177,7.234631909062304,7.162416056899719,7.159551134579341,7.238292209647865,7.374359415332098,7.501837980937745,7.543786409480694,7.471872048247523,7.333405341232171,7.2063516658549975,7.132463778868418,7.1031033761716245,7.094450023572174
6.964263598672643,7.021745901950066,7.123509796407658,7.23667045607208,7.314766498091094,7.325488828056229,7.274267641341371,7.197964195724225,7.1422627791604745,7.146466306552639,7.230569647425318,7.374461906923276,7.509936479488761,7.555594524853069,7.481873153552096,7.34080487318387,7.217301261214445,7.1543737152905695,7.13738772960253,7.136126576629059
6.892899464359593,6.926629218672664,6.9935269679229375,7.080685515840305,7.159312806059063,7.201380927406013,7.1982048634935545,7.1628931232626485,7.125730436695564,7.128579855556754,7.204259908869701,7.342656600350473,7.478394991306791,7.528972750443702,7.463518527672923,7.334957381661928,7.23038701264465,7.191564951959573,7.197190175347444,7.209347356570676
6.832931581253144,6.850680769615536,6.894978025189621,6.967469797090843,7.051558088440612,7.120807671653071,7.154621645189291,7.148130170596183,7.120864668615816,7.117587440136168,7.181718097242639,7.311864506142928,7.445966703030516,7.501143022067835,7.444812349051713,7.328946530202709,7.240877079923841,7.221279571749074,7.244573488770669,7.2673269231940205
